Category,Location,Title,Compensation,Type,Url,Description
software / qa / dba,washingtondc,In-Demand IT Career Skills,fixed pay + Sweat Equity, part-time,https://washingtondc.craigslist.org/doc/sof/d/vienna-in-demand-it-career-skills/7310894568.html,"     We are working to change the way Fans engage with their Stars and changing the way Influencers and their Audiences raise money for Charities all around the world. Utilizing innovative technologies and social channels, We will change the world, and you can be a part of it! We are looking for some really smart engineers to work with us  who can help us with preparing our MVP. We are almost close but we need additional help. We mostly use Python but people with GO Lang or Java are encouraged to apply. Knowledge of Kotlin or Flutter will be a bonus.  People with OPT are welcome to apply. No sponsorship is available at this time.    "
software / qa / dba,washingtondc,Seeking Jr level Engineer,"80,000-160,000", full-time,https://washingtondc.craigslist.org/nva/sof/d/dunn-loring-seeking-jr-level-engineer/7310707539.html,"     What is Pathrise Pathrise (YC W18) invests in undervalued tech professionals by coaching them to get a competitive job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.  Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from Google recruiters to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 1000 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.  About the Fellowship The Pathrise Fellowship is a program for students and new professionals that helps you land the best job possible in tech.  During the fellowship, you receive 1-on-1 mentorship from experienced industry engineers, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.  Our Mission We seek to uplift and provide guidance for tech professionals in their career. You can read more about our mission and how it all works on our website: www.pathrise.com.  Qualifications You are interested in getting the best possible job in tech. You want to work with an experienced advisor who can give you expert advice whether you need to learn about data structures or UI/UX patterns. You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.  Please apply here: https://www.pathrise.com/?utm_source=craigslist&utm_campaign=dcswe&utm_medium=job_board "
software / qa / dba,washingtondc,Software Engineering Fellowship,"80,000-160,000", full-time,https://washingtondc.craigslist.org/doc/sof/d/washington-software-engineering/7310504743.html,"     What is Pathrise  Pathrise (YC W18) invests in undervalued university students or young professionals by coaching them to get a competitive job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.  Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from heads of marketing of publicly traded companies to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 1000 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.  About the Fellowship  The Pathrise Fellowship is a program for students and new grads that helps you land the best job possible in tech.  During the fellowship, you receive 1-on-1 mentorship from experienced industry data scientists, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.  Our Mission  We seek to uplift and provide guidance for undervalued students and young professionals in their early career. You can read more about our mission and how it all works on our website: www.pathrise.com.  Qualifications  You want to work with an experienced advisor who can give you expert advice. You are eager to start your career with a job or internship at a top tech company or a rapidly growing startup. You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.  Please apply here: https://www.pathrise.com/?utm_source=craigslist&utm_campaign=dcdata&utm_medium=job_board "
software / qa / dba,washingtondc,Data Science Fellowship,"80,000-160,000", full-time,https://washingtondc.craigslist.org/doc/sof/d/washington-data-science-fellowship/7310504270.html,"     What is Pathrise Pathrise (YC W18) invests in undervalued tech professionals by coaching them to get a competitive job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.  Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from Google recruiters to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 1000 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.  About the Fellowship The Pathrise Fellowship is a program for students and new professionals that helps you land the best job possible in tech.  During the fellowship, you receive 1-on-1 mentorship from experienced industry engineers, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.  Our Mission We seek to uplift and provide guidance for tech professionals in their career. You can read more about our mission and how it all works on our website: www.pathrise.com.  Qualifications You are interested in getting the best possible job in tech. You want to work with an experienced advisor who can give you expert advice whether you need to learn about data structures or UI/UX patterns. You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.  Please apply here: https://www.pathrise.com/?utm_source=craigslist&utm_campaign=dcproduct&utm_medium=job_board "
software / qa / dba,washingtondc,Product Management Fellowship,As per experience, employee's choice,https://washingtondc.craigslist.org/doc/sof/d/washington-product-management-fellowship/7310501803.html,"     Infotek Solutions is going to start a new job-oriented weekend training program for Non-IT & IT candidates in Software testing field With COVID-19 Norms: Software testing (QA)/ BA/ ISTQB (certification) training program Software testing(QA) online training program Selenium automation online/classroom training program Infotek Solutions is one of the leading organization in transforming Non-IT candidates to IT career for a successful life. From last 4 years, we successfully trained and communicated with 1000+ candidates by in-classroom training, in which 85% candidates are from Non-IT (some are working in a part-time job or in a banking-domain or teaching domain etc.) Our Instructors are highly professional and experienced in transferring knowledge and skills to candidates who are from Non-IT background.  After successfully finishing our last batch, we are very enthusiastic and excited that we are starting our new fresh batch for Software Testing Quality Analyst (QA), Business Analyst (BA) /ISTQB Certification Training Program.  Our every batch titles are JOB ORIENTED SOFTWARE TESTING QA/BA/ISTQB Training Program which means our important goal is to reach 100% employment for our every batch. We not only invest time in training, but we also promise and provide our every candidate resume compilation, separate interview practices and 100% Job assistance as well. We work with every candidate until he/she gets a job. For building skills, we provide our candidates 4+ real live projects during the training and install tools as well in their machines so that they can build their skills anywhere anytime by using tools.  By the end of our program, you will be a Quality Analyst ( as Manual Tester or as Selenium Automation Tester), Business Analyst as well. You will also receive the Certificate of Completion once you completed the training program. Software testing(QA)/BA/ISTQB Classroom Training Program What I am going to learn throughout this course? You will learn:Software testing process in detail through different projectsTesting techniques, approaches, implementations through different projectsDifferent testing management, integration and automation toolsTo automate test cases using Java Selenium WebDriverPerformance testing techniques and apply using tools like JmeterDatabase design, Management tools, SQL, and backend testing in detailWeb Service testing using SOAPUIAnd prepare yourself for ISTQB test certification.For more information please check the curriculum…(https://www.qaonlinetraining.com/programs/master-of-software-testing-ba-istqb-training/) We offer a combo QA/ BA/ ISTQB course where the students can learn the concepts of QA and BA in the same program without any additional effort. This also gives the flexibility to the students to choose the best career option -- QA or BA at the end of the course.Check for Classroom Course Layout:Master of Software Testing: http://www.qaonlinetraining.com/qa-ba-istqb Business Analyst: http://www.qaonlinetraining.com/programs/business-analyst/ ISTQB: http://www.qaonlinetraining.com/istqb/New Classroom Job-Oriented QA/BA/ISTQB Demo Timing this week:Job-Oriented Master of Software Testing QA/BA/ISTQB Demo Evening Friday: April 23rd@ 7:00 PM to 8:00 PM Eastern Time.New Classroom Job-Oriented QA/BA/ISTQB Program Timing:Job-Oriented Master of Software Testing QA/BA/ISTQB New Weekend Morning Batch: Sunday, April 25th @ 09:30 AM to 2:30 PM ET in Classroom Mode.Check for our online job-oriented training programs:Master of Manual testing: http://www.qaonlinetraining.com/programs/master-of-manual-testing/Selenium automation online training:  http://www.qaonlinetraining.com/programs/selenium-training/Selenium automation online training programYou will get the knowledge of Selenium web driver concepts and hands-on experience on web driver script.You will get the knowledge and working flow of various frameworks like TestNG, JUnit etc.You will get the knowledge of CICD / BDD approach with Cucumber.You will be able to share your code with your team members by working on Repository Github.You will be able to test various sites by creating your keyword-driven / data-driven framework.You will get the hands-on experience to read/write different files (excel, XML file) through Java and use in data-driven code.You will be able to automate the testing process through Jenkins tool.Job-Oriented Software testing(QA) online Demo Timing:Job-Oriented Software testing(QA) Free Demo Session Friday: April 23rd @ 12:00 PM to 1:00 PM Eastern Time.Check for course layoutSelenium automation online training: http://www.qaonlinetraining.com/programs/selenium-training/How to register for New Batch? To reserve your seat for demo session using this link: www.qaonlinetraining.com/contact-us/#tabclaim-your-seat-for-demo Call us: (800)543-5571 Text us: (800)543-5571 Click Here To Register For Our New Certification Program Training delivery mode:Classroom training with Instructor.Online training option is also available with Instructor.Training highlights: Work on Live Projects.Get hands-on experience on various demanding tools and technologies of industry.Comprehensive interview preparations with close to 1200 frequently asked interview questions & answers.Expert guidance on effective resume building.Training provided by highly experienced IT professionals.Get complete career guidance and job placement assistance with our unique Mentorship Program.Personalized mentoring, career guidance, and assessment to each individual for optimum career growth.ISTQB certification for global recognition.24*7 remote accesses to courses, projects, quizzes, test papers, QA forums and various web-related skills. Very flexible payment plans for trainees: One shot payment plan.Two instalment payment plan.Weekly instalment payment plan. Register for our Complete Practical ""Selenium Automation testing with TestNG"" Udemy Course  Course Name: Selenium Automation testing with TestNG  Apply the direct coupon code and get a discount: FIRST50  Link of Course: https://www.udemy.com/selenium-automation-testing-with-testng/ "
software / qa / dba,washingtondc,IT Job-Oriented QA Automation/BA/ISTQB Training with COVID-19 Norm,Competitive cash compensation paid biweekly plus good chunk of equity, full-time,https://washingtondc.craigslist.org/nva/sof/d/herndon-it-job-oriented-qa-automation/7309923596.html,"     COMPANY JamKazam (https://jamkazam.com/) has spent the last 6 years building the best platform in the world to help musicians play together live and in-sync over the Internet from different locations with high quality audio and video. See one of our online music festivals for an example: https://youtu.be/JGShI6izZBA. And see this overview for an intro: https://youtu.be/ylYcvTY9CVo. We are a private company headquartered in Austin, Texas. Company leadership is proven and has built/sold several companies in successful exits to the biggest names in tech.  OPPORTUNITY We are looking for a talented, experienced principal engineer with 7+ years of experience developing complex applications with full stack scope to join our core engineering team on a full-time contract basis for a long-term run – initially as a heavy individual contributor, and then ideally once you have sufficient exposure to the product portfolio, also as team lead. We want someone who is excited by our music mission, who can operate with relative autonomy across a broad scope of our application portfolio, and who enjoys development across front-end, back-end, database, and devops – pretty much everything. This gig is fully remote - the whole team is remote/virtual and always has been.  REQUIREMENTS • Proficient in developing in multiple languages • Experience and passion for all aspects of development – front-end, back-end, database, devops • Expertise and proficiency in Ruby on Rails • Experience in front-end application development with React/jQuery or similar • Proficient in use of current Web UI development technologies, in particular Javascript, HTML5, and CSS3 • Proficient in use of SQL  • Self-motivated, self-organizing, comfortable as part of fully virtual team • Good human being, no time for a$$holes • Truly enjoy building cool stuff • Interested in selling what we build for an M&A exit  COMPENSATION This is a 1099 contractor position. Very competitive cash compensation paid biweekly, plus a healthy chunk of equity in a rapidly growing music tech company in a highly compelling market segment.  LOCATION This is a fully remote position. No need to come into any office location. "
software / qa / dba,washingtondc,"Principal Full Stack Engineer (RoR/etc), Full-Time, Remote, Music Tech","Competitive, Commensurate with Experience", full-time,https://washingtondc.craigslist.org/doc/sof/d/austin-principal-full-stack-engineer/7308992365.html,"     Looking for a collaborative, fun company with room for growth?  IMS, Inc. is a recognized leader in the biomedical IT field, with clients including the NCI, CDC, and major pharmaceutical firms. We are a diverse group of people with a focus on product quality, customer satisfaction, and enjoying what we do. We have a relaxed, friendly work environment, where employees are recognized for the work that they do. Add to that work/life balance, social events, casual dress, and no cubicles- that’s why many employees have stayed with us.  Join us as a Java Developer and see what makes IMS such a unique place to work!  As a developer, you will:  • Design and develop n-tier applications for new products or enhancements to existing products using multiple languages and design methodologies • Translate requirements into viable code • Test and debug code • Prepare documentation following company standards and applicable regulations • Perform other software development related duties as assigned  To be eligible for this position, you must meet the following requirements: • BA/BS in CompSci, Math, or related field from an institution considered accredited by U.S. DOE, with a 2.9+ GPA • 0-5 years of related programming experience • Demonstrated proficiency in Java • Demonstrated knowledge of at least one additional programming language such as Python, C#, etc. • Demonstrated knowledge of current web user interfaces • Demonstrated knowledge of current development technologies and environments • Demonstrated strong verbal and written communication skills • Demonstrated ability to relay technical information to clients and users in layman terms • Demonstrated strong problem-solving and analytical skills • Demonstrated customer service skills • Excellent attention to detail and organization skills • Must be able to multi-task, meet deadlines, and work within a team • Strong presentation skills preferred  If this sounds like the right position for your career, apply today at: https://www.imsweb.com/employment/job.description.php?position=24973   IMS is an Equal Opportunity Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, national or ethnic origin, age, disability, protected veteran status, or other characteristic protected by applicable law.    "
software / qa / dba,washingtondc,Java Developer (Entry-Level),$55K - $65K, full-time,https://washingtondc.craigslist.org/mld/sof/d/beltsville-java-developer-entry-level/7308415884.html,"     Location: Fairfax, VA Employment Type: Full Time   Apply here: https://hire.lever.co/jobs/internal/22e1d98e-478d-492b-8e14-31a7dc682dec  Smoothstack— a cutting-edge IT apprenticeship program that is helping candidates find quality and inclusive opportunities with some of the largest IT companies in the DC Metro area.  We are looking for developers who want to engage in challenging projects in futuristic technology, software development, and much more within a variety of sectors such as financial, health care, energy and federal.  Everyone from the self-taught engineer to the recent college graduate are welcome to apply. No prior work experience is required and we have multiple openings in and around Washington D.C.  We will provide on the job training after you are hired.  **We have a continued investment in motivated, passionate individuals like you who strive to move forward in their careers through apprenticeship programs like Smoothstack. Please be aware we have modified our training so that we can continue to offer our apprenticeship program remotely until the CDC deems it appropriate to work in shared office spaces. All future programs are continuing as scheduled.  BASIC QUALIFICATIONS  • Excitement and eagerness to learn new technology • Passion for IT development and desire to gain in-depth knowledge • Basic knowledge of Java, C#, .Net, Python or similar programming languages • Four-year degree in any field • Two years of hands-on coding experience – personal projects, freelance work can be counted towards years of experience. • Interest in web programming and Object-Oriented design • Must be willing to relocate  ADVANTAGES OF SMOOTHSTACK  • Pay Package - $55,000 plus • Relocation assistance provided • Health/Medical Benefits • 401 K • Industry Certifications • Mentoring Program • Opportunity to work with one of our many large-scale government entities   Smoothstack is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.  Principles only. Recruiters please do not contact this job poster.  Do NOT contact us with unsolicited services or offer. "
software / qa / dba,washingtondc,Entry Level - Software Developer,$75 for successful study completion, contract,https://washingtondc.craigslist.org/doc/sof/d/mc-lean-entry-level-software-developer/7307783632.html,"     Pulse Labs is looking for Pixel phone users for a usability study this week. This study pays $75, and requires about 30 minutes per day for 3 days. Can be done at home, and the thing you need in a Pixel 4, 4a, or 5 phone, and a desktop or laptop computer.  Visit this link to join the panel! If you are selected, you may also be eligible for other paid studies in the future.  https://pulselabs.ai/get-paid-for-smart-device-app-surveys/?utm_source=craigslist&utm_medium=ad&utm_campaign=dc_job_cl "
software / qa / dba,washingtondc,Earn $$$ from home - Pixel phone tester,$40 for one hour interview, contract,https://washingtondc.craigslist.org/doc/sof/d/washington-earn-from-home-pixel-phone/7306968506.html,"     We are scheduling 1-hour remote research interviews for the weeks of 4/19 and 4/26. We are looking to speak to software engineers who are interested learning machine learning. Selected participants who complete the interview will receive a $40 prepaid VISA gift card. Please complete this short questionnaire: https://docs.google.com/forms/d/e/1FAIpQLSem-15_7nKCEQO_ytQfjmZzysOxnTGniuQOypol6cGuCEOG2w/viewform?usp=sf_link  Participants will: Be willing to sign a standard confidentiality agreement Allow us to record the session Have access to a desktop computer or laptop in a quiet location for the full 1-hour session Download & install Zoom video conferencing before the session (https://zoom.us) Not require an assistive device or software to use a computer  Thank you!  Principals only. Recruiters, please don’t contact this job poster. Do NOT contact us with unsolicited services or offers. "
software / qa / dba,washingtondc,$40 user interviews for software engineers,"80,000-160,000", full-time,https://washingtondc.craigslist.org/doc/sof/d/washington-40-user-interviews-for/7306956981.html,"     What is Pathrise Pathrise (YC W18) invests in undervalued tech professionals by coaching them to get a competitive job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.  Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from Google recruiters to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 1000 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.  About the Fellowship The Pathrise Fellowship is a program for students and new professionals that helps you land the best job possible in tech.  During the fellowship, you receive 1-on-1 mentorship from experienced industry engineers, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.  Our Mission We seek to uplift and provide guidance for tech professionals in their career. You can read more about our mission and how it all works on our website: www.pathrise.com.  Qualifications You are interested in getting the best possible job in tech. You want to work with an experienced advisor who can give you expert advice whether you need to learn about data structures or UI/UX patterns. You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.  Please apply here: https://www.pathrise.com/?utm_source=craigslist&utm_campaign=dcswe&utm_medium=job_board "
software / qa / dba,washingtondc,Software Engineering Fellowship,"80,000-160,000", full-time,https://washingtondc.craigslist.org/doc/sof/d/washington-software-engineering/7306845416.html,"     What is Pathrise  Pathrise (YC W18) invests in undervalued university students or young professionals by coaching them to get a competitive job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.  Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from heads of marketing of publicly traded companies to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 1000 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.  About the Fellowship  The Pathrise Fellowship is a program for students and new grads that helps you land the best job possible in tech.  During the fellowship, you receive 1-on-1 mentorship from experienced industry data scientists, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.  Our Mission  We seek to uplift and provide guidance for undervalued students and young professionals in their early career. You can read more about our mission and how it all works on our website: www.pathrise.com.  Qualifications  You want to work with an experienced advisor who can give you expert advice. You are eager to start your career with a job or internship at a top tech company or a rapidly growing startup. You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.  Please apply here: https://www.pathrise.com/?utm_source=craigslist&utm_campaign=dcdata&utm_medium=job_board "
software / qa / dba,washingtondc,Data Science Fellowship,"80,000-160,000", full-time,https://washingtondc.craigslist.org/doc/sof/d/washington-data-science-fellowship/7306845083.html,"     What is Pathrise Pathrise (YC W18) invests in undervalued tech professionals by coaching them to get a competitive job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.  Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from Google recruiters to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 1000 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.  About the Fellowship The Pathrise Fellowship is a program for students and new professionals that helps you land the best job possible in tech.  During the fellowship, you receive 1-on-1 mentorship from experienced industry engineers, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.  Our Mission We seek to uplift and provide guidance for tech professionals in their career. You can read more about our mission and how it all works on our website: www.pathrise.com.  Qualifications You are interested in getting the best possible job in tech. You want to work with an experienced advisor who can give you expert advice whether you need to learn about data structures or UI/UX patterns. You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.  Please apply here: https://www.pathrise.com/?utm_source=craigslist&utm_campaign=dcproduct&utm_medium=job_board "
software / qa / dba,washingtondc,Product Management Fellowship,"45,000 on average in your first placement", employee's choice,https://washingtondc.craigslist.org/doc/sof/d/washington-product-management-fellowship/7306844984.html,"     Looking to start a new career in tech? Want a new job making over $40,000/year in just a few months for $0 upfront? We're here to help. Merit America is a nonprofit organization offering working adults without Bachelor’s degrees an opportunity to transform their careers with no upfront cost. Learn more and apply here. Application deadline is May 1st.  Past Merit America graduates in new roles have had a 70% wage increase. As Robert, a recent Merit America graduate, said in the NYTimes: “It’s the American dream stuff that didn’t seem feasible for me until now.”   👉Here are some of the benefits of our programs: ✅$0 upfront cost. You’re only responsible for payment if you land a job with a $40,000 annual salary or higher. No questions asked. ✅Flexible & part-time. Courses are designed for working, busy adults. Classes take 15-20 hours per week for 14 weeks. ✅Get skills employers want. We've identified the specific skills you need to get a new career in tech. ✅On-going career services. Merit America offers coaching, career services, and connections to local employers, all focused on helping you get a new job in tech. ✅Quick & easy application.  It takes just 5 minutes to submit your online application. No Bachelor's degree is required.  You can read about us in The New York Times or CNBC, or watch one of our graduate’s success stories featured by Grow with Google.   This is your chance, and you’re ready.   🚨Apply today🚨 FAQs  How long does the application take? The initial application takes no more than 5 minutes.  When does the program start? The next cohort begins in May, 2021. Applications will be accepted until May 1st, 2021.  What are the applicant requirements to be accepted for this training? - Applicants must have a high school diploma or GED, but no Bachelor’s degree. While those with Associate’s degrees are welcome to apply, those with a Bachelor’s degree or who are currently enrolled in a Bachelor’s degree program are not eligible unless your graduation date was over 5 years ago and you're currently unemployed or underemployed. - You are a fluent English speaker, reader, and writer. - You are authorized to work in the U.S. and able to pass a background and reference check. - You are savvy using modern technology with consistent internet access through your personal devices or nearby public spaces (e.g., libraries, coffee shops).  Is there an age limit? We do not have an age limit and welcome all adults with a GED or High School diploma to apply.  What type of IT jobs are graduates qualified for? Graduates will have the business and technology skills to pursue rewarding careers as IT support professionals. Specific job titles include: Help Desk Technician, Computer User Support Specialist, Computer Network Support Specialist, Technology Coordinator, and more.  Am I guaranteed a job? Merit America cannot guarantee employment. Graduates who are not offered a position will receive support from Merit America to identify other career opportunities leveraging their new skills. Merit America coaches and employer placement teams work with each graduate to support their job placement goals. "
software / qa / dba,washingtondc,📈Become an IT Specialist & Transform Your Career with Merit America,BOE, part-time,https://washingtondc.craigslist.org/doc/sof/d/washington-become-an-it-specialist/7306790451.html,"     This is a PT contract on a project that involves completing legacy ASP.NET application tasks in order to take advantage of modern technologies and improve the user experience. There is ample opportunity to turn this into a full time-year contract. The position is Part time and in person under a full understanding of the project.  You must be located in the greater DC metro area to be considered.  Rate is negotiable and will be based on experience. 1099 or Corp to Corp only.  General Qualifications: - 3+ years experience as a software developer - Extensive experience with a demonstrable track record in using the following technologies: MSSQL, .NET, WebAPI, Entity - Some experience with older .NET technologies such as ASP.NET Web Forms is a plus  Responsibilities: - Design and write clean, self-documenting code - Coordinate development tasks with other team members - Write system/technical documentation  Related keywords: software engineer, full stack developer, software developer, angular developer, .net developer  Job Types: Full-time, Contract  Pay: $60.00 - $75.00 per hour    "
software / qa / dba,washingtondc,.NET programmer needed,Commensurate with experience, contract,https://washingtondc.craigslist.org/nva/sof/d/alexandria-net-programmer-needed/7306579190.html,"     NEXTStep Commerce Inc., an innovative e-commerce solutions provider located in Leesburg, VA is looking for a mid to senior-level Microsoft .NET full-stack software developer with expertise in SQL database design, C# software applications programming, data analytics, and reporting.  Applicant must have a minimum 5-years’ experience utilizing Microsoft’s Visual Studio Development Environment to develop and deploy cloud-based business-to-business (b2b) solutions.  Applicants with experience configuring and maintaining hosting hardware (e.g., servers, routers, switches, etc.) in a data center environment is a plus.  Applicant must be comfortable working in a fast paced, multi-tasking project environment; independently and/or as a member of 2-5 persons software project teams.  Applicant must be ready to contribute on “day-one” to our software projects, as minimal training will be provided.   This position is not suited for junior/novice level applicants or non-US (overseas) programming service providers (no exceptions).  Though the work may be performed remotely, we do plan on having occasional “in-house” software development meetings, which you will be required to attend once the Covid-19 situation has improved.  We have offices located in Leesburg, VA and Charlotte, NC.   Local applicants are preferred when applying, but this is not a mandatory requirement for hire.  The position is available for a 1099 software contractor without benefits, who can provide 40-hours of dedicated programming services per week for a minimal continuous 90-day period.  Software contractor work must be performed by the named contractor (a single individual) and MAY NOT be farmed out to others. After a 6-month period, we may consider this position for full-time employment, to include healthcare plan benefits, onsite exercise gym, yoga studio, ping pong, pod cast recording studio, fun building activities (Leesburg, VA location), and more…   We look forward to the right individual joining our team and to providing that individual with a meaningful career and enjoyable employment opportunities. "
software / qa / dba,washingtondc,.NET FULL STACK SOFTWARE DEVELOPER,$65-$75/hr, contract,https://washingtondc.craigslist.org/nva/sof/d/leesburg-net-full-stack-software/7305775601.html,"     Montgomery County Dept of Technology Services (ERP Division) has a need for a Oracle EBS Developer with strong HCM experience. Details: Title: Oracle EBS Developer, Expert in Human Capital Management # Openings: 1 Location: 51 Monroe Place Rockville, MD 20850 Duration: 1+ years **Will accept out of town candidates b/c they will interview via TEAMs. Must be ready to work in Rockville onsite when the county goes back to the offices. May have ability to work remotely 1 day a week once back in the office but that wont be until they have proven themselves, usually after 6 months. ** **Can accept H1B & GC Holders. Must have above average COMM skills** ***NOTES- Candidates should have the following: * Oracle EBS R12 application knowledge of 5+ years in one or more areas of HCM is a must. Areas include: iRecruitment,  Oracle Learning Management (OLM) , Workforce Performance Management (WPM) , Work Structures,  Position Management , Compensation Workbench (CWB) , Employee/Manager Self Service;  * Must be strong in development of Oracle Forms & Reports * Oracle EBS R12 technical experience: * Expert knowledge of PL/SQL or SQL * Expert knowledge of workflow, forms and reports * Significant experience with OA Framework and developing solutions using JDeveloper * Experience with R12.2 code development standards * Job Description below states minimum of 5 years but County is ideally looking for someone more mid to senior level who wont need much ramp up time. Ideally in the 8+ years experience level. * Need at least 5+ years of US based work experience  Background: Montgomery County Government began a phased implementation with Financials in July 2010 and includes the following Oracle platforms: * OBIEE - Business Intelligence (BI) Reporting * Hyperion – Budgeting * PeopleSoft – Benefits/Pension * Oracle EBS R12 – Financials/HCM The following Oracle EBS areas have been implemented: FINANCIALS * General Ledger (GL) * Accounts Payable (AP) * Accounts Receivable (AR) * Purchasing (PO) * Cash Management (CA) * Fixed Assets (FA) * Projects and Grants (PNG) * Inventory * Work Orders * iAssets * iExpense * iSupplier * iReceivables * Property Manager * Warehouse /Inventory Mgmt. * Order Management * iStore (online ordering) HUMAN CAPITAL MANAGEMENT * Multiple Payrolls * Employee and Manager Self Service * Work Structures * Position Management * Advanced Benefits (OAB) * Pension Administration * Labor Distribution (LD) * iRecruitment (iRec) * Performance Management (WPM) * Learning Management (OLM) * Compensation Workbench (CWB) * Time and Labor * Absence Management * User Productivity Kits (UPK) The Department of Technology Services, Enterprise Resource Planning (ERP) Division seeks a highly-skilled Oracle e-Business Suite R12 technical expert to provide production support and develop modifications, enhancements, extensions, interfaces and reports. Scope of Work: This individual may be responsible for, but not limited to, the following: • Troubleshoot production issues and identify and develop solutions; • Analyze and modify code to meet R12.2 coding standards; • Perform application development using Oracle Application Framework technology, Oracle Application Development Framework and JDeveloper (Java,J2EE); • Diagnose and resolve complex system problems and debug code; • Develop ODI code to perform ETL (Extract, Transform, Load), load data in star schema and develop OBIEE models and dashboards; • Perform technical analysis to resolve issues and streamline operations. Skills/experience preferred includes: • A minimum of five years application development experience in the following Oracle EBS R12 HCM areas: o iRecruitment o Oracle Learning Management (OLM) o Workforce Performance Management (WPM) o Work Structures o Position Management o Compensation Workbench (CWB) o Employee/Manager Self Service; • Significant experience with development of Oracle Forms and Reports. • Significant experience developing with OA Framework, Oracle ADF, and JDeveloper (Java/J2EE); • Expert knowledge in multiple Oracle EBS HCM modules; • Expert knowledge and experience with R12.2 code development standards; • Expert knowledge of PL/SQL or SQL; • Expert knowledge in diagnosing and resolving complex system problems, troubleshooting production issues and debugging code; • Ability to work under pressure and meet deadlines; • Strong verbal, written and interpersonal communication skills. Additionally, to be successful the candidate(s) will: • Work well in a changing environment and maintain a strong positive perspective; • Display a strong organizational commitment and interpersonal skills; • Display teamwork within a process driven environment.    "
