JobTitle,Company,Location,Summary,Salary,PostDate,JobUrl
Android Software Engineer,Facebook,"Seattle, WA","5+ years of object-oriented software development experience.
Build reusable Android software components for interfacing with our back-end platforms.",,30+ days ago,https://www.indeed.com/rc/clk?jk=9b74e03e79e3010b&fccid=1639254ea84748b5&vjs=3
Full Stack Senior Software Developer,Swyfft,"Seattle, WA","7+ years of experience working as developer.
Understand the software development lifecycle (SDLC) activities up to and including release planning, requirement…",,3 days ago,https://www.indeed.com/rc/clk?jk=9c14d38b78884b98&fccid=e5904a85da12679e&vjs=3
Python developer,Cognizant Technology Solutions,"Seattle, WA","Skill Set: Programming in Hadoop, Spark and Scala, Python, SQL, Good design knowledge on data warehouse, Big Data applications and basics of data analytics.",,30+ days ago,https://www.indeed.com/rc/clk?jk=ad20ca4ec3d09d58&fccid=2df6a1e69a70a1e7&vjs=3
Front End Developer,HCL America Inc,"Redmond, WA","5+ Experience as Front end developer.
Temporarily due to COVID-19.",,30+ days ago,https://www.indeed.com/company/HCL-Americas/jobs/Front-End-Developer-999fd2e5839daf35?fccid=33fac48d55359688&vjs=3
Software Engineer II - Enterprise Platform,Qualtrics,"Seattle, WA","Experience with software engineering standard methodologies (e.g. unit testing, code reviews, design document, etc.).
JS, Java, GoLang, Vertx, PHP.",,30+ days ago,https://www.indeed.com/rc/clk?jk=38f2cccf490a4211&fccid=10db9f943841d5db&vjs=3
Senior Software Engineer,Zulily,"Seattle, WA","We’re the team that builds the tools that enable both internal merchants and external vendors to ingest products, inventory, and prices, and to create the sales…",,7 days ago,https://www.indeed.com/rc/clk?jk=8f88ec7acbcafab1&fccid=1fea2a7d8e897821&vjs=3
senior application developer- Point of Sale,Starbucks,"Seattle, WA","Initiates design reviews for new applications and adheres to software development standards.
Collaborates with team members to recommend new software…",,30+ days ago,https://www.indeed.com/rc/clk?jk=01475adc8731dfef&fccid=a88e611ddef97571&vjs=3
Embedded Software Engineering Intern,Pivotal Commware,"Kirkland, WA","Unit tests and creating software based test tools.
Relevant exposure to embedded software development through academic courses.
TCP/IP, UDP, PTP, TFTP or USB.",,30+ days ago,https://www.indeed.com/rc/clk?jk=765eb5fa1b303f7b&fccid=fcebac1b50156d3f&vjs=3
Azure Developer,Infosys Limited,"Bellevue, WA","You will play an important role in creating the high level design artifacts.
You will also deliver high quality code deliverables for a module, lead validation…",,10 days ago,https://www.indeed.com/rc/clk?jk=26cfe55da6cde064&fccid=c67533a523c83a4c&vjs=3
"Staff Software Engineer, Content Personalization",WarnerMedia,"Seattle, WA","Experience with growing other engineers, defining team software standards and engineering best practices.
HBO offers competitive benefits to include medical,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=2217533b2981c6ce&fccid=fdb210f6a49b1c13&vjs=3
Lead Software Engineer,Intel,"Seattle, WA","8+ years of software engineering experience.
Windows driver software engineer to define and drive broad driver development debug optimization and co-engineering…",,30+ days ago,https://www.indeed.com/rc/clk?jk=1636813847e7621e&fccid=f1374be6a45f4b8a&vjs=3
Senior Software Engineer (Ruby on Rails),Hospitality Online,"Seattle, WA","MacBook Pro and 5K displays.
100% employer-paid medical/dental/vision.
IPhone provided on a company plan.
Has at least 5 years experience with Ruby on Rails.",,Just posted,https://www.indeed.com/rc/clk?jk=e5796bd2ffa87684&fccid=04810907ec9c5424&vjs=3
Software Engineer - Search,Branch,"Seattle, WA","We're seeking someone who's excited about working closely with Product Managers, Engineers and Data Scientists to address unsolved problems in acquiring,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=910d38b2dac05822&fccid=f1fa6c68a38ac282&vjs=3
C++ Software Engineer,SpaceCurve,"Seattle, WA","Low level systems knowledge – able to reason about our software with real hardware.
You know the ins and outs of Linux, and you understand how your design…",,30+ days ago,https://www.indeed.com/rc/clk?jk=68670458d9ba13f3&fccid=642127b94898142b&vjs=3
"Software Engineer, Android",Facebook,"Bellevue, WA","2+ years of object-oriented software development experience.
Build reusable Android software components for interfacing with our back-end platforms.",,30+ days ago,https://www.indeed.com/rc/clk?jk=d56b207642adc2ac&fccid=1639254ea84748b5&vjs=3
Full Stack Developer II - Java/Python/Jenkins,FedEx Services,"Seattle, WA","Under general supervision, designs, codes, tests and deploys software in all layers of the development life cycle.
Following through on long running threads.",,7 days ago,https://www.indeed.com/rc/clk?jk=5472074987b15480&fccid=2ae04b97d8829e58&vjs=3
Software Engineer for Industry Professionals attending AfroTech,Microsoft,"Redmond, WA",2+ year of industry software development experience with at least one of the following languages: C++/C#/Java or other object oriented programming language.,,30+ days ago,https://www.indeed.com/rc/clk?jk=7d79b9bc6354ce08&fccid=734cb5a01ee60f80&vjs=3
"Software Engineer, Full Stack, 3+ Years Experience - Seattle",Snapchat,"Seattle, WA","3+ years of experience as a full stack software engineer.
Contribute to Snap’s engineering culture by working on shared libraries and systems.",,29 days ago,https://www.indeed.com/rc/clk?jk=257b4c54e97b1caa&fccid=f368300325e8e8bc&vjs=3
Software Development Engineer 1 (89082),"Advanced Micro Devices, Inc.","Bellevue, WA","The ideal candidate is a highly skilled software designer and engineer, strong in 3D math, proficient in C and C++ and the efficient use of discrete GPUs, APUs,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=79125daf152fa5fe&fccid=b45c4b5a9c9a7448&vjs=3
iOS Mobile Application Developer,Redcloud Consulting,"Seattle, WA",The typical incumbent will have a bachelor’s degree in computer science or information systems and eight (8) years of software development experience.,,30+ days ago,https://www.indeed.com/rc/clk?jk=2ee13e7c20286137&fccid=c6f2c0d95eb2971d&vjs=3
Group Leader - Software Engineering and Architectures,Pacific Northwest National Laboratory,"Seattle, WA","Influencing, advocating and leading the software engineering community across the lab to improve quality and consistency of software development practices.",,1 day ago,https://www.indeed.com/rc/clk?jk=031756aa3b8fe5a7&fccid=5ac3fadc1f823e63&vjs=3
Mobile Application Developer,Vadam Group,"Seattle, WA","Design, develop and maintain applications on mobile platform - Android and iOS.
Develop high-quality and reliable mobile applications with focus on network…",,30+ days ago,https://www.indeed.com/rc/clk?jk=3fa63b784cdf922e&fccid=7044ecbd8137089a&vjs=3
Software Dev Engineer - Software Dev Engineer III : 21-02048,Akraya Inc.,"Seattle, WA","Typescript (preferred) or JavaScript Experience working with embedded/on device software (smart home appliances such as smart speakers, bulbs etc.).",,7 days ago,https://www.indeed.com/rc/clk?jk=fc4104d90604f8d1&fccid=474b9602e1305593&vjs=3
Software Engineer,Truveta,"Seattle, WA","2+ years of experience building production quality software in a team setting.
Have proven experience building reliable, secure and scalable software solutions…",,30+ days ago,https://www.indeed.com/rc/clk?jk=23d8fe7eae70b4b8&fccid=1b66679555b56d1d&vjs=3
Senior Application Software Packager - Enterprise Client Administrator PSJH,Providence,"Seattle, WA","High focus on application prepackaged deployment, tracking and reporting.
They leverage their deep technical expertise to routinely lead troubleshooting efforts…",,30+ days ago,https://www.indeed.com/rc/clk?jk=82820952627501e2&fccid=84c8ed4c8205d753&vjs=3
Software Engineer- Client Integrations,Funnel Leasing,"Seattle, WA","1+ years professional software development experience.
Your day-to-day responsibility will be developing integrations between Funnel and our client’s systems in…",,30+ days ago,https://www.indeed.com/rc/clk?jk=6d9f69c00a033755&fccid=bf4915fa342bd6c1&vjs=3
Principal Software Engineer(Offsite Ads),Coupang,"Seattle, WA",Coupang is reimagining the shopping experience with the goal of wowing each customer from the instant they open the Coupang app to the moment an order is…,,3 days ago,https://www.indeed.com/rc/clk?jk=e8b8cb9219061f1a&fccid=56e12959d04ef145&vjs=3
lead software engineer - Digital Payments Team,Starbucks,"Seattle, WA","2+ years of leading team projects with four or more software developers.
8+ years of professional industry experience with software development in C#.",,30+ days ago,https://www.indeed.com/rc/clk?jk=1b7a72a92f80a91c&fccid=a88e611ddef97571&vjs=3
Senior Software Engineer I,"Bluetooth SIG, Inc.","Kirkland, WA","Improve existing software tools and solutions.
Demonstrated passion and experience solving software development problems.
Relevant Work Experience: * 4-7 years.",,16 days ago,https://www.indeed.com/company/bluetooth-sig/jobs/Senior-Software-Engineer-c8a1f59abac04b08?fccid=387912694a5f13f7&vjs=3
Full Stack Software Engineer,iUNU,"Seattle, WA","Participate in code reviews, software architecture discussions, while delivering software that efficiently scales with our customers and evolving needs.",,26 days ago,https://www.indeed.com/rc/clk?jk=f8c95b5c300c37cc&fccid=f2bb9cabc0b192ca&vjs=3
"Staff Software Engineer, Google Kubernetes Engine Security",Google,"Seattle, WA","10 years of software development experience, or 8 years with a relevant advanced degree.
Bachelor’s degree in Computer Science, Mathematics, Statistics,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=0477d7aa3b198b3c&fccid=a5b4499d9e91a5c6&vjs=3
Software Developer,"Tyler Technologies, Inc.","Renton, WA","Typically two or more years of software development experience.
Work through all phases of the software development life cycle.",,30+ days ago,https://www.indeed.com/rc/clk?jk=72b1c2ce984cd90c&fccid=35fa439a19059a40&vjs=3
Senior Software Engineer I,Committee for Children,"Seattle, WA","Computer Science or similar software engineering degree, or equivalent industry experience of at least eight years.
NET Core, JavaScript (NodeJS, React).",,30+ days ago,https://www.indeed.com/rc/clk?jk=cfbac1b5d4b09065&fccid=0da6bdea9059ed61&vjs=3
"Senior Software Engineer, Performance/Acceleration",Google,"Seattle, WA","7 years of software development experience, or 5 years with an advanced degree.
You will work with excellent computer vision research scientists, perform…",,30+ days ago,https://www.indeed.com/rc/clk?jk=796b126fe66a5333&fccid=a5b4499d9e91a5c6&vjs=3
Software Development Manager - Video Distribution,Twitch,"Seattle, WA","Our Video engineering group is responsible for delivering high quality live video streams to our end users as our platform grows, while also continuing to…",,30+ days ago,https://www.indeed.com/rc/clk?jk=1cc8e2a1ccae9768&fccid=e21f6affbb4bb0b2&vjs=3
Cargo Signal Front-End Developer,Expeditors,"Seattle, WA","At least 3 years of professional software development experience.
The UI developer understands business problems and opportunities and applies technical skills…",,30+ days ago,https://www.indeed.com/rc/clk?jk=81de21e58f9e9d59&fccid=82402e8737017edf&vjs=3
React Developer - Remote,Cloudentity,"Seattle, WA","You will be working as part of the larger team consist of UI/UX developers and designers as well as API developers.
A knack for benchmarking and optimization.",,30+ days ago,https://www.indeed.com/rc/clk?jk=ca75aaa74f1ede1d&fccid=54814a798e8f0d8b&vjs=3
Diagnostic Software Engineer,PACCAR,"Kirkland, WA","Experience with software development will be highly valued.
Design, document and implement vehicle diagnostics algorithms, software, and interfaces.",,17 days ago,https://www.indeed.com/rc/clk?jk=5b13b70341f3ce0f&fccid=c2c6a7536e4d9df3&vjs=3
Assoc App Development Analyst,Puget Sound Energy,"Bothell, WA","Follows project and software development methodologies and processes.
Participates in hardware/software selection, and vendor selection.",,9 days ago,https://www.indeed.com/rc/clk?jk=00eb116eccf0a5a9&fccid=51cb746ff520ae73&vjs=3
Staff Machine Learning Engineer - Discovery,Twitter,"Seattle, WA","These teams are responsible for understanding the needs of all users including new users and users who are not very active, and help them discover the value of…",,30+ days ago,https://www.indeed.com/rc/clk?jk=5cbd785ff791009b&fccid=7a3824693ee1074b&vjs=3
AI/ML - iOS & macOS Software Engineer,Apple,"Seattle, WA","Contribute to iOS and macOS directly, with your code reaching billions of users.
These platforms span OSes - iOS, macOS, watchOS, tvOS and we're and we're…",,30+ days ago,https://www.indeed.com/rc/clk?jk=38d97807ade562bf&fccid=c1099851e9794854&vjs=3
Senior Software Engineer: Autonomous Driving Platform,Microsoft,"Redmond, WA","Experience working on large, distributed, agile software engineering teams.
As a software engineer you will build Azure cloud services for indexing, searching,…",,1 day ago,https://www.indeed.com/rc/clk?jk=9409fbe7cc83f059&fccid=734cb5a01ee60f80&vjs=3
"Staff Software Engineer (Back-End), Orchestration & Calendaring",Outreach,"Seattle, WA","We are looking for an experienced back-end Staff Software Engineer who can deep-dive on challenging technical problems, build scalable solutions and identify…",,30+ days ago,https://www.indeed.com/rc/clk?jk=0905d9b6540f2598&fccid=bbf7f2ec76aa5019&vjs=3
Senior Software Development Engineer,Expedia Group,"Seattle, WA","You will develop, debug, and modify components of software applications and tools.
8+ years’ experience in software development in a team environment (work…",,4 days ago,https://www.indeed.com/rc/clk?jk=6fb938fda3d7ad25&fccid=160efb82f2462f14&vjs=3
Software Development Engineer in Test,SanMar,"Issaquah, WA",Assist in integrating automation with software delivery pipeline and operationalizing automated smoke tests and daily automated runs for software releases.,,30+ days ago,https://www.indeed.com/rc/clk?jk=db772216016d2e24&fccid=82b36c65296f4041&vjs=3
Software Engineer – Sign Platform,DocuSign,"Seattle, WA","5+ years software engineering experience in a SaaS organization.
5+ years experience building resilient platforms, software as a service, architecture and…",,23 days ago,https://www.indeed.com/rc/clk?jk=0c0e95761971b5c2&fccid=9dd30dd046d9ac7a&vjs=3
Software Development Engineer in Test,The Pokémon Company International,"Bellevue, WA","3+ years of software testing experience.
Develop and contribute to changes in our software test methodology.
The SDET will partner with the development, DevOps…",,30+ days ago,https://www.indeed.com/rc/clk?jk=86dc0313fd958217&fccid=44e5e40038100be9&vjs=3
"Technical Program Manager, Software Engineering Infrastructure",Facebook,"Bellevue, WA","7+ years of software engineering, systems engineering, hardware engineering, or technical product/program management experience.",,30+ days ago,https://www.indeed.com/rc/clk?jk=d85314399cf98cc2&fccid=1639254ea84748b5&vjs=3
Full Time Opportunities for Students and Recent Graduates - Cleared Site Reliability Engineering CTJ,Microsoft,"Redmond, WA","As a Site Reliability Engineer, you will identify and deliver software improvements using your expertise in software development, complexity analysis, and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=802276a0a90c7b28&fccid=734cb5a01ee60f80&vjs=3
Engineering Manager - C++,Adobe,"Seattle, WA","Experience leading or participating in open source software development.
Lead and manage a team of software and quality engineers through research, technical…",,30+ days ago,https://www.indeed.com/rc/clk?jk=5b7705113f65bc24&fccid=f89deb5a97c7738a&vjs=3
"Software Engineer, Embedded Systems (Audio)",Facebook,"Seattle, WA","Develop software for a variety of consumer devices.
5+ years of experience creating audio software for games or other real time environments.",,30+ days ago,https://www.indeed.com/rc/clk?jk=ff5b435c4f29061a&fccid=1639254ea84748b5&vjs=3
Golang Engineer,Luxor Technology Corporation,"Seattle, WA","8+ years of software engineering experience.
Understands architectural principles; expert level in software engineering.
Experience working with remote teams.",,8 days ago,https://www.indeed.com/company/Luxor-Technology-Corporation/jobs/Golang-Engineer-e7a10646e9c361e0?fccid=d96fd8b23d2f8124&vjs=3
"Software Engineer, Quality",eBay Inc.,"Bellevue, WA","Excellent knowledge of the software development lifecycle, including agile methodologies.
At least 5+ years of experience in software development /quality…",,30+ days ago,https://www.indeed.com/rc/clk?jk=3cc71bbe40d1a883&fccid=ccf155b8e5eb4bf8&vjs=3
DevOps engineer (US based),Mobica,"Bellevue, WA","We are working on UI-less application allowing data collection and device health monitoring including uploads, deletion and updates of the applications without…",,7 days ago,https://www.indeed.com/rc/clk?jk=8c19abba2ffdcc5c&fccid=4925e9a26d1e7a91&vjs=3
Programmer Analyst 2-IT,Oracle,"Seattle, WA",Database Product Operations is responsible for commercializing Mission Critical Database (MCDB) technologies products and services that includes providing…,,3 days ago,https://www.indeed.com/rc/clk?jk=191cd04877f56d96&fccid=cd22d01053af7669&vjs=3
SDE - Campaign Management,Amazon Advertising LLC,"Seattle, WA","Knowledge of professional software engineering practices & best practices including unit testing, code reviews, source control management, build processes,…",,23 days ago,https://www.indeed.com/rc/clk?jk=a99eb2d371d42f55&fccid=fe2d21eef233e94a&vjs=3
Software Development Engineer,Riverbend Worldwide,"Seattle, WA","Knowledge of professional software engineering practices & best practices for the full software development life cycle including coding standards, code reviews,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=137068ad804bc880&fccid=4c3a7df3bf34500b&vjs=3
WordPress Developer (Web Developer),SageBeans RPO,"Bellevue, WA","You will produce work in collaboration with designers and other developers.
Ability to work from layered Adobe XD, Illustrator or Photoshop files and translate…",,Today,https://www.indeed.com/company/SageBeans-RPO/jobs/Wordpress-Developer-5029b1ce6db13305?fccid=19baeba96d94a9fc&vjs=3
Software Development Engineer - 93501,"Advanced Micro Devices, Inc.","Bellevue, WA","Passionate about all aspects of good software engineering and new technologies.
We are looking for strong developers with Windows drivers and 3D graphics…",,Today,https://www.indeed.com/rc/clk?jk=d2ba37a3726ea2b4&fccid=b45c4b5a9c9a7448&vjs=3
Sr Software Engineer - Merchant Platform,Honey,"Bellevue, WA","You have worked in a software engineering role for a minimum of 5 years.
Design, write, review, and test code in a collaborative environment with 2-5 other…",,30+ days ago,https://www.indeed.com/rc/clk?jk=e7b4dcd8a2d2f274&fccid=978d9fd9799d55a8&vjs=3
Software Development Manager,eBay Inc.,"Bellevue, WA","Shipping's charter begins when sellers list their items.
We help buyers choose the shipping option best fitting their needs, promoting trust with the seller and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=17817ebd8d30377a&fccid=ccf155b8e5eb4bf8&vjs=3
"Senior Software Engineer, Commerce Services - Tableau",Salesforce,"Kirkland, WA","Demonstrated ability to deliver software solutions to customers.
Strong programming skills in Java, C# or C/C++.
Good design and technical skills.",,30+ days ago,https://www.indeed.com/rc/clk?jk=38f93931a77f9bbe&fccid=4027cfd917e1ee29&vjs=3
"R2106726 Member of Technical Staff II (VMC) - Opportunity for Working Remotely Seattle, WA",VMware Engineering,"Seattle, WA","As a member of our team, you will architect, design and build software to provide Availability and Autoscaling cluster features for virtual machines and…",,15 days ago,https://www.indeed.com/rc/clk?jk=668374225623a663&fccid=c762a27145bd166e&vjs=3
Software Development Engineer in Test (SDET),Comtech Telecommunications Corp.,"Seattle, WA","Experienced in Linux/Unix software test automation development (2+ years).
Your position will be vital for the success of Comtech’s software solutions related…",,25 days ago,https://www.indeed.com/rc/clk?jk=294b6be32cad2f40&fccid=e153ee18a5657081&vjs=3
"Lead Software Engineer, Advanced Analytics",Salesforce,"Kirkland, WA","Experienced. You have 4+ years of full stack software development experience.
Tableau is democratizing access to advanced analytics and data science with…",,15 days ago,https://www.indeed.com/rc/clk?jk=50f47f5e60833c44&fccid=4027cfd917e1ee29&vjs=3
Software Development Manager (SDM),Barn2Door,"Seattle, WA","3+ years in mentoring developers and helping drive engineering maturity.
A real passion for solving complex software engineering puzzles in a dynamic…",,Just posted,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DvM7OzZ3mUDOnwhghEK2AgldXOv4WKSTKRfGgcKZKrtmMBZ7ULlV1onMCvrOZ5uvleR69NYpaa6hp7jwNRP8VkR5_V8rWz80QBEHNPP6NXRX-jo6mRXvBDb5KnXKJtzDZU94XFPckQllBqGUdTB1-c-9kIry8Sx2onEuLvBQJX2QYc49CKDMvlnpxsq8YM2KBCeXfG-GSrB2PKHVQq3MfHCzbhWvqK_q7gxmf2MapViirok9MvlxIvZUcbi_PEIUqyQgHk-pUVYrSUZPQ3qb9qKV5aoQQUYB_HxgcC0geRWMAlfOMWUSZ_HFeR1tQCa0ObjMDRpQhoYMRlTuMBguYumUPf60BdMAtSJAwc4nuDvwOhq5qP1sh1YXh5A96k1tPTgFYXMY3S2n48EzWLWHIqKLytFSbZwh_mi1AEeKcu47ysd1dvtQULhCkO3eUx_UhqH7xbsrGOr5yI2BEWcB0k&p=0&fvj=1&vjs=3
Principal ML/Backend Software Engineering Manager (10+ years exp. req.),Audere,"Seattle, WA","We have several computer vision models built on iOS and Android phones to detect, capture, and interpret RDTs.
A great sense of humor.",,30+ days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cz1VIlIg_1Gl99AWDbcvbMMbI_-Qr0rsevue631swPRba_XZM4y0JJChTR_Sh4O46LG1rcPMDeXpVI0nMOgJOe6WrUCDRQJAjOm2PwwncYhc6mTk3W8T7IpDUks4LFBGHY-ETgEpp6KZMix7ZY1aJ8VeNvTm12KIqMwG1jxwNa5BTyO_hXFccTnD-jAgLzRCovNTdJEcaGXGh_GKOItZz5-IJORjuoExE5gCZlJpzLF5lXn1ugqaMP1M1XpzC7uSIqYtPhMGFMAG8EXwyJ7rLepGW5C3c_VGds2g3YM1V47hub89DAQcsf_P24jCHcEnz7KPpnklR8BMQyO4Om5mY-KffYz9VzqAIsX8b37dwAOAXXPJSekBtoBxb0314P1nl44rnxeSASb7RFgexyWLg7b997Ux61n8oVk5KGwB4L4j5rVL-EhVN6mrykygdXlmQYv-HptY4aGgXdZWcRPj3j2jjcS3PBweuXpO-EdO9Xvm9b_kSuXrtCapbr97h-1iIOvziUBN7_LJx3JhUj12SQ&p=1&fvj=1&vjs=3
Senior Full Stack Engineer (Remote or Seattle),NextStep,"Seattle, WA",NextStep is a mobile learning and job-placement platform connecting job seekers with high-demand CNA (Certified Nursing Assistant) jobs.,,30+ days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CxjP2DOJyQ328kTQejTBQRc_lDCp93Ag5jcbMPIAcJW3UhYWD6Gs7riO4trBztps1zOwZMxoYkk516puZzkQvF1wXZKIaodfNeKLkN5332EDsKPGWs_gTTs8Jn2olGQ0kSmqLyCEHYU2W72h04Sxd7z87xP6HpW598AYDbxcWDHidhHUQzKleP_FzP_O2BUGiMp1b-VA9H-5aSqgAJUPemnVBaIuHZrZOV_9iBRRJk7bSNYcTXo1PJmCZCPDXIzQKahNr5qQo5T-z4NLEcmKcOmjHwKHJhPqKQK9nysHFwrhLlzgSPinMB9pDgOSQLdOMv4sxameQOrp-B3rfYUAe_iRWY3A0aSWLTt9_foQTLc5HooDlBZS8yoUbSm0T65BiFdTOJo5PnmkZsT6eO8ciKOWQsXXgQf8TZ37z7Rd0rgw==&p=2&fvj=1&vjs=3
Senior Android Developer,Geocaching HQ,"Seattle, WA","Mentorship and guidance to other developers.
Love of a self-organizing, agile software development team and enthusiasm for Scrum rituals.",,9 days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2vTTwiU0RvQBWWMRXHM4lLtmEN2DodRCjKktvXfN4q5_dOAhiqmGElXNXedlJTOe0yQ357VMYHAncTs15kcu6M25tdrGYAtzvDPnCn1Lz2lCBU0FsvY2gSxNxGJdvIwydd5ku62cZgM1pivbUyIkHwPDrBnxIpKQkr9ZwgZ5o0npP-J_3_exi40mEBHujrc1z6DD_emiSSO0uxXy3mqU6W6RpkvSQzu5tU3aYczYPnhje7xQlJhOtUtWj1Y6zeRulnKQFJv3dWyaqbnVWxCW01pcVhJ_Hjbhbb_YX73p0FnTFOLL56BH_HNXAV11HRiAlptYQTbGmJGDFyMzoblLl3pPJw7phtLdkBGVwjzkxT3pPR942rEeAxw9ZI8Mam4at68B7JbLwhdDBxW6jtRv4RE_xOjwk05LgIhfbcoSXbditfm5t-Wb67GrZ_rmPakIzlIUcC6VwMtGm3PT0jj6YO8LRtkGLLZk=&p=3&fvj=1&vjs=3
Android Application Developer,Firstech LLC,"Kent, WA","At Firstech, we're building software and hardware solutions that enable our customers that have our remote car starter or alarm solutions installed in their…",,9 days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DfpnmNE0iu7Tpw_SqaGn--2qLY4HvVm73ZLOeHfA8oNt9mVBZKxrdY-lKX8A7vCglI0hE5kkUgyaN9id0DsF4pxOwhu-iVNBgSxfMhD41kSWcoGtkZtkTUrsco3M3OgCuia16mc2LoZ0L4Q9NtDQz2r0Ir6713lwolcefm22yIGt2uZ1dFhf-or0kDLyz-6y4LqovRFrzgkcYz0lu79uTwH5KwBD44WPjNprJF_Uh-HDwUrBWiWTcj9nCQj4Brd1YUxYaXujZ_XLUbLsXRMsYOQ7MDdcihPJXYiBiMVPsgnKmrvqzZX6BKfMbPOTzM74o3IvkVhYdWFwn_oFnuR-0lq8ekLZ6VlP0WiyKVYxdr6lTTohXmGf1hKj82XveXFFE57YIC658dXHHqB7-ByHgwtpOGaViSdOwi4nVN5drl-_xOspwnSq2MbXLaDtlBAhqC1fT3onZY71IojqA0txrbat6pUoYpz2c=&p=4&fvj=1&vjs=3
Senior Front End React Developer,Assemble Inc.,"Seattle, WA",The Senior Front End React Developer will be part of a team of front end developers and will work on multiple projects taking design assets and building pixel…,,18 days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bf4HWTkx87q-HwkbIVypr9s-vSVXBvvri78Q-kJvcnAkYCHVst9wMsPudNtS0h4vBnCjpM00wgboHEhuLrgc2ij-SUjo1ylJheeQ7gNV0wDSPnLCuw7YMIB-d3RyveSIdBagvGyFhqX9Z0UHCMwyTsgWatx-iXZSP6EGzXMx8ByPQ45moIXTvxmRLiu6hITIPo-Gk4TE6-WkViwOWm6MNUE7p3UOLAJNT3l4kbTX9S90MEv1hXkj-yPpw9hwHbJxTmvhSpvocja8p_R1mnFace763nQKzANlbehGL8R96mZ7cL87Q_oXn_MnUNSDgB-iLqkYpnQdE6lm2CZ9XBtOLBrEK9Te6UJr4XbyIiyEn6g2QmYth2O0sW5AU4mi9fXlXLiDvI-bFcYXNtes4JIzGLspuZjX7mWggV1-l0fQ4LBp4H3oeZH9SdhKQ-oTz4yr6klKiJDHVQia0kMZdf4vJx2p1gNekhi6o26c9wEnYHOQ==&p=5&fvj=1&vjs=3
Senior Software Engineer,Meteorcomm,"Renton, WA","Experience in systems engineering and software architecture design.
5 + years of experience in embedded or application software development using Agile…",,30+ days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AZCOOe6677ll0YzHuljYkvnC7UpgAeG29wGGvQdfe3BVZutx15N0gw8id7QhFSk72ddEYc4Yqg5hOQwmsbZBUcwCya3uKn_ij_skGMu64A9tCkrRVFabKtPlbcY3nvAlHAUtO59-kxnSoR4yINHL0i-tmYggnvQOuFbqZsX86ras4NHMRoDRNE0RWPHVwW3KZUq3gzTxTohFB9HQOc2J3fPvdj3iJAFHr6JSQSRf1zy0vn92PIHsD7GEIMLUF5jeBRzUZws0hnEo2eb7AmZb_OPQqH5Ev0eVj6rlz3pjTzvFwaoojCg1pMtPoDr9mZMuKt08VuusBzu0SfHUcdCgAZ2-VXaff3Yqa2DGLinJnSUNRBTVhmiQKQMJaZxEJbFtYoS3uqecS_vwAIxdaP9LkS9srM5-g6bQi_WfF0SYWu0CHy2OipQMuwvguH7LCQZCelmYk0V1s7EPBuqfSu-yHdfU0nLLootGQ=&p=6&fvj=1&vjs=3
"Software Engineer, Education (Required both Ansible and Python Exp.- Remote)",Splunk,"Seattle, WA","Participate in design and development of projects, either independently or in a team.
Tasks include working on technologies that deploy lab servers, mock…",,30+ days ago,https://www.indeed.com/rc/clk?jk=69b79ff007487cf3&fccid=aef928e89977f7f0&vjs=3
"Backend Engineer, Amazon Games",Amazon.com Services LLC,"Seattle, WA","Monitor, measure, and improve system stability and developer iteration time.
Advocate for both players and developers insisting on the highest standards and…",,8 days ago,https://www.indeed.com/rc/clk?jk=64b36cdab7f2f290&fccid=fe2d21eef233e94a&vjs=3
Senior Software Development Engineer in Test,Adobe,"Seattle, WA","Excellent knowledge of software testing fundamentals.
Work closely with developers to ensure code being written is testable.",,30+ days ago,https://www.indeed.com/rc/clk?jk=df7c88cbf05208ab&fccid=f89deb5a97c7738a&vjs=3
"Systems Engineer, Site Reliability Engineering",Google,"Seattle, WA","Experience designing and developing software oriented towards systems or network automation.
Much of our software development focuses on optimizing existing…",,30+ days ago,https://www.indeed.com/rc/clk?jk=6ac94878548f01be&fccid=a5b4499d9e91a5c6&vjs=3
Audio Software Engineer,Facebook,"Seattle, WA","Proven track record of software development experience, including shipping one or more products.
Develop software for a variety of consumer devices, including…",,30+ days ago,https://www.indeed.com/rc/clk?jk=c896d5a8f87e69cd&fccid=1639254ea84748b5&vjs=3
Staff Software Engineer,Peloton,"Seattle, WA","Have a solid understanding of clean software design principles.
2+ years as a tech lead of a group of three or more software engineers.",,10 days ago,https://www.indeed.com/rc/clk?jk=dcb4848dd7a330f3&fccid=8899ecbdba2d0a5e&vjs=3
